Date,Open,High,Low,Close,Adj Close,Volume
2006-02-03,72.995003,73.699997,72.410004,73.199997,66.220634,543960
2006-02-06,73.800003,75.000000,72.724998,74.459999,67.360489,2011440
2006-02-07,74.504997,77.599998,73.525002,77.209999,69.848289,3556180
2006-02-08,77.004997,77.004997,75.000000,76.264999,68.993393,821080
2006-02-10,76.900002,77.000000,75.324997,76.125000,68.866753,1178020
2006-02-13,75.110001,76.000000,74.400002,74.559998,67.450951,574390
2006-02-14,75.389999,76.099998,74.000000,74.580002,67.469055,1972300
2006-02-15,75.095001,75.989998,73.900002,74.254997,67.175049,422310
2006-02-16,74.199997,76.500000,73.800003,75.599998,68.391800,457550
2006-02-17,75.699997,76.699997,73.610001,74.235001,67.156960,973740
2006-02-20,74.300003,74.300003,71.925003,72.165001,65.284302,1131940
2006-02-21,73.000000,73.000000,72.199997,72.495003,65.582863,1685030
2006-02-22,72.010002,73.000000,72.010002,72.639999,65.714020,1201740
2006-02-23,72.400002,72.500000,71.165001,72.120003,65.243607,895990
2006-02-24,72.214996,72.214996,70.525002,71.150002,64.366096,1065940
2006-02-27,71.449997,73.184998,71.404999,72.735001,65.799980,1364750
2006-02-28,72.800003,73.875000,72.209999,73.605003,66.587021,1468820
2006-03-01,73.800003,74.800003,72.599998,74.410004,67.315262,348830
2006-03-02,74.900002,75.900002,73.699997,75.680000,68.464180,2951510
2006-03-03,76.000000,76.500000,74.900002,75.955002,68.712952,2229660
2006-03-06,76.400002,76.470001,75.709999,76.050003,68.798889,1628100
2006-03-07,75.099998,76.445000,74.599998,75.900002,68.663177,510360
2006-03-08,75.309998,76.250000,74.000000,75.400002,68.210861,3339510
2006-03-09,75.995003,75.995003,73.904999,75.014999,67.862572,117414400
2006-03-10,75.470001,76.300003,74.800003,75.044998,67.889725,1358090
2006-03-13,75.025002,77.400002,74.639999,76.864998,69.536179,963320
2006-03-14,77.400002,77.500000,74.800003,75.660004,68.446075,893920
2006-03-16,77.500000,77.500000,75.614998,76.730003,69.414063,920610
2006-03-17,76.989998,77.040001,75.500000,76.514999,69.219566,2875200
2006-03-20,76.500000,77.445000,75.805000,76.495003,69.201462,1354510
2006-03-21,75.800003,76.500000,74.500000,75.334999,68.152077,6730860
2006-03-22,75.055000,76.500000,74.625000,75.714996,68.495827,2980370
2006-03-23,75.699997,76.500000,73.800003,74.074997,67.012192,1942720
2006-03-24,74.000000,74.750000,73.300003,73.504997,66.496529,563790
2006-03-27,74.000000,74.489998,73.500000,73.800003,66.763420,16292350
2006-03-28,73.800003,74.500000,73.525002,74.135002,67.066483,1203950
2006-03-29,74.570000,75.000000,73.699997,74.695000,67.573090,1760080
2006-03-30,75.989998,79.000000,74.614998,77.059998,69.712593,685850
2006-03-31,77.150002,78.400002,76.199997,77.349998,69.974930,1146170
2006-04-03,76.500000,78.099998,76.254997,77.275002,69.907089,745400
2006-04-04,77.500000,83.599998,77.500000,83.129997,75.203850,1666480
2006-04-05,83.989998,85.000000,83.205002,84.120003,76.099449,1710250
2006-04-07,83.500000,84.495003,79.989998,81.169998,73.430725,582090
2006-04-10,81.599998,82.980003,81.000000,82.309998,74.462021,186750
2006-04-12,82.400002,82.400002,80.400002,81.035004,73.308601,391870
2006-04-13,81.144997,81.900002,79.099998,80.629997,72.942207,508390
2006-04-17,81.000000,82.320000,79.349998,81.550003,73.774490,1366270
2006-04-18,82.500000,83.989998,82.099998,83.165001,75.235512,696120
2006-04-19,85.000000,85.839996,83.800003,84.699997,76.624146,1428410
2006-04-20,84.699997,85.480003,82.699997,84.940002,76.841263,871860
2006-04-21,84.000000,86.500000,84.000000,84.989998,76.886482,7329320
2006-04-24,85.099998,85.099998,81.000000,82.180000,74.344429,811780
2006-04-25,82.224998,83.500000,81.824997,82.559998,74.688171,5325610
2006-04-26,82.800003,85.195000,82.724998,83.635002,75.660706,2216410
2006-04-27,83.635002,85.500000,81.099998,82.320000,74.471062,953400
2006-04-28,77.599998,82.300003,77.599998,81.974998,74.158974,4856240
2006-05-02,83.500000,86.290001,83.300003,85.019997,76.913628,744900
2006-05-03,86.000000,87.690002,85.250000,86.160004,77.944939,797130
2006-05-04,86.279999,89.459999,85.529999,88.084999,79.686386,1197140
2006-05-05,88.989998,88.989998,86.209999,87.824997,79.451172,974680
2006-05-08,86.625000,89.800003,86.260002,86.915001,78.627953,14251550
2006-05-09,88.000000,89.599998,84.934998,85.474998,77.325241,2684960
2006-05-10,86.000000,87.699997,85.300003,86.934998,78.646057,3501110
2006-05-11,87.500000,87.584999,85.629997,87.000000,79.205963,1085220
2006-05-12,85.129997,88.290001,85.099998,87.535004,79.693031,620800
2006-05-15,87.500000,87.500000,84.000000,84.824997,77.225792,1191080
2006-05-16,84.989998,85.000000,81.510002,84.724998,77.134758,1479490
2006-05-17,84.699997,86.000000,83.029999,84.775002,77.180275,500160
2006-05-18,84.150002,84.500000,80.800003,81.800003,74.471794,806250
2006-05-19,82.305000,83.300003,77.000000,81.349998,74.062103,1059660
2006-05-22,81.400002,81.800003,71.000000,78.669998,71.622223,1733430
2006-05-23,79.400002,80.000000,74.355003,78.620003,71.576675,1115160
2006-05-24,78.620003,79.445000,74.949997,76.919998,70.028976,1148960
2006-05-25,76.900002,77.199997,73.000000,75.474998,68.713432,1178970
2006-05-26,76.125000,78.800003,75.500000,77.245003,70.324867,524410
2006-05-29,77.500000,79.500000,75.519997,76.055000,69.241486,723870
2006-05-30,75.599998,77.190002,74.500000,75.029999,68.308304,561320
2006-05-31,73.500000,75.400002,71.500000,74.019997,67.388771,671150
2006-06-01,74.000000,76.239998,73.500000,73.974998,67.347809,202870
2006-06-02,74.900002,77.400002,73.199997,76.480003,69.628403,977100
2006-06-05,77.839996,77.839996,73.220001,74.044998,67.411545,286400
2006-06-06,72.500000,73.879997,71.800003,72.239998,65.768250,505600
2006-06-07,72.489998,72.945000,71.000000,72.019997,65.567963,394480
2006-06-08,71.415001,72.900002,63.900002,68.964996,62.786652,2490970
2006-06-09,69.205002,72.500000,66.529999,71.195000,64.816879,1378200
2006-06-12,71.500000,72.940002,67.699997,69.580002,63.346546,640270
2006-06-13,67.400002,67.400002,64.000000,65.125000,59.290657,912740
2006-06-14,64.800003,67.300003,62.000000,64.165001,58.416656,2811640
2006-06-15,65.000000,72.489998,65.000000,69.625000,63.387516,2368120
2006-06-16,72.669998,76.599998,72.000000,73.220001,66.660454,3485940
2006-06-19,70.699997,74.199997,70.699997,73.620003,67.024620,400050
2006-06-20,72.500000,72.500000,70.199997,70.864998,64.516426,525220
2006-06-21,71.500000,71.800003,70.120003,70.875000,64.525543,630200
2006-06-22,71.800003,73.995003,71.800003,73.084999,66.537552,706290
2006-06-23,70.199997,75.489998,70.199997,74.989998,68.271881,1090830
2006-06-26,73.000000,77.500000,73.000000,76.050003,69.236931,1174200
2006-06-27,76.099998,76.245003,73.105003,73.995003,67.366020,719120
2006-06-28,73.000000,74.699997,72.000000,72.680000,66.168831,4174590
2006-06-29,73.599998,76.000000,73.300003,74.684998,67.994209,2066310
2006-06-30,77.400002,81.089996,76.599998,79.114998,72.027336,1318200
2006-07-03,74.000000,79.989998,74.000000,77.849998,70.875664,1532990
2006-07-04,78.504997,78.985001,78.099998,78.720001,71.667717,281870
2006-07-05,77.004997,81.900002,77.000000,80.650002,73.424820,13137510
2006-07-06,80.000000,80.699997,78.809998,80.000000,72.833069,5202240
2006-07-07,80.699997,80.699997,77.769997,78.480003,71.449226,354990
2006-07-10,78.980003,78.980003,76.535004,77.885002,70.907524,226470
2006-07-11,78.099998,78.099998,75.500000,76.180000,69.355286,333790
2006-07-12,74.500000,77.099998,74.400002,76.519997,69.664818,554450
2006-07-13,75.500000,76.199997,74.404999,74.724998,68.030632,556420
2006-07-14,74.565002,74.565002,71.699997,72.855003,66.328163,2110200
2006-07-17,73.000000,73.000000,70.099998,70.684998,64.352554,1765730
2006-07-18,70.400002,71.889999,70.309998,71.294998,64.907906,363880
2006-07-19,71.500000,72.000000,69.309998,69.824997,63.569603,813680
2006-07-20,71.000000,73.879997,70.599998,72.660004,66.150620,683920
2006-07-21,72.605003,73.000000,70.510002,70.930000,64.575615,542240
2006-07-24,70.599998,73.589996,69.500000,72.919998,66.387321,638150
2006-07-25,74.500000,76.800003,74.000000,76.389999,69.546471,887330
2006-07-26,76.800003,78.389999,75.110001,78.084999,71.089630,540600
2006-07-27,77.900002,79.000000,77.355003,78.695000,71.644958,1681420
2006-07-28,78.099998,80.099998,77.500000,79.555000,72.427917,1847210
2006-07-31,79.699997,80.199997,79.000000,79.504997,72.382401,1181370
2006-08-01,79.004997,79.099998,77.599998,78.074997,71.080505,821520
2006-08-02,78.000000,78.790001,76.400002,77.949997,70.966698,2455470
2006-08-03,78.500000,80.389999,78.199997,79.669998,72.532608,863970
2006-08-04,79.300003,80.209999,79.099998,80.059998,72.887688,350030
2006-08-07,78.705002,80.500000,78.705002,80.330002,73.133507,8055130
2006-08-08,80.699997,81.500000,80.500000,81.339996,74.053009,393020
2006-08-09,81.400002,81.900002,80.099998,80.855003,73.611473,415630
2006-08-10,79.550003,80.870003,79.550003,80.504997,73.292809,768840
2006-08-11,81.800003,81.800003,80.500000,80.974998,73.720711,232100
2006-08-14,80.974998,81.400002,80.099998,80.665001,73.438484,260970
2006-08-16,81.864998,85.095001,81.864998,84.620003,77.039177,1880530
2006-08-17,85.489998,85.589996,83.400002,84.894997,77.289528,2666460
2006-08-18,84.599998,84.599998,83.099998,84.040001,76.511116,326730
2006-08-21,84.599998,84.739998,82.105003,83.680000,76.183372,429510
2006-08-22,83.500000,86.500000,83.199997,85.445000,77.790260,480640
2006-08-23,86.000000,87.000000,84.500000,85.300003,77.658249,746290
2006-08-24,84.750000,85.599998,83.500000,85.379997,77.731079,361960
2006-08-25,85.404999,85.404999,84.199997,85.000000,77.385117,495650
2006-08-28,84.400002,84.949997,84.000000,84.555000,76.979988,280030
2006-08-29,85.199997,86.000000,84.150002,84.485001,76.916260,6810130
2006-08-30,84.989998,84.989998,83.800003,84.025002,76.497475,182940
2006-08-31,84.989998,85.699997,83.855003,85.315002,77.671898,477690
2006-09-01,84.000000,87.985001,83.529999,87.370003,79.542809,1011830
2006-09-04,88.000000,88.690002,87.699997,87.940002,80.061752,528200
2006-09-05,87.500000,88.095001,87.059998,87.389999,79.561005,227700
2006-09-06,87.800003,88.000000,86.000000,86.269997,78.541359,636250
2006-09-07,85.120003,85.599998,84.300003,84.870003,77.266762,1568410
2006-09-08,84.800003,85.300003,84.300003,85.000000,77.385117,1279770
2006-09-11,85.099998,86.000000,81.800003,82.264999,74.895142,1670290
2006-09-12,82.099998,85.000000,80.500000,84.074997,76.542992,1303180
2006-09-13,85.400002,88.599998,84.834999,87.379997,79.551903,836550
2006-09-14,87.500000,87.500000,86.099998,86.400002,78.659698,730200
2006-09-15,86.800003,88.599998,86.800003,87.544998,79.702110,876490
2006-09-18,87.514999,88.599998,87.209999,88.120003,80.225609,311350
2006-09-19,88.650002,88.690002,87.324997,88.014999,80.129990,892290
2006-09-20,86.099998,88.000000,86.099998,87.425003,79.592865,553430
2006-09-21,87.900002,88.410004,87.205002,88.330002,80.416809,479500
2006-09-22,88.300003,89.379997,86.300003,87.529999,79.688484,531840
2006-09-25,87.400002,88.485001,86.629997,87.849998,79.979813,1467990
2006-09-26,87.989998,89.290001,87.220001,88.820000,80.862900,689810
2006-09-27,89.489998,90.500000,89.489998,89.875000,81.823387,1199160
2006-09-28,90.389999,94.489998,89.849998,92.754997,84.445389,2309510
2006-09-29,93.110001,93.500000,91.559998,92.599998,84.304276,588340
2006-10-03,91.199997,92.900002,91.199997,92.084999,83.835396,423060
2006-10-04,91.199997,91.900002,88.800003,89.245003,81.249825,899350
2006-10-05,97.500000,97.500000,90.010002,93.059998,84.723053,977780
2006-10-06,93.400002,94.650002,93.110001,93.419998,85.050804,592440
2006-10-09,93.500000,93.699997,92.419998,93.175003,84.827759,310950
2006-10-10,93.300003,94.500000,93.269997,93.894997,85.483246,208300
2006-10-11,94.800003,97.195000,94.209999,96.495003,87.850319,1046230
2006-10-12,97.000000,97.000000,94.720001,95.889999,87.299538,1082540
2006-10-13,97.699997,99.690002,97.699997,98.870003,90.012550,987740
2006-10-16,99.000000,106.800003,99.000000,104.654999,95.279289,2796400
2006-10-17,107.500000,107.500000,99.699997,100.910004,91.869781,7163990
2006-10-18,100.699997,100.900002,97.605003,98.040001,89.256912,1913310
2006-10-19,99.199997,99.199997,95.500000,96.449997,87.809349,824520
2006-10-20,97.889999,97.889999,95.199997,96.084999,87.477043,623060
2006-10-23,96.500000,97.239998,95.550003,97.010002,88.319183,194560
2006-10-26,97.970001,100.099998,97.000000,99.574997,90.654396,1843390
2006-10-27,99.989998,100.995003,99.400002,99.739998,90.804611,732740
2006-10-30,99.500000,103.300003,97.830002,102.459999,93.280922,607840
2006-10-31,102.900002,103.300003,100.000000,100.404999,91.410042,1041340
2006-11-01,101.699997,101.699997,99.004997,99.394997,90.490524,861090
2006-11-02,99.099998,102.000000,98.120003,100.860001,91.824272,427570
2006-11-03,101.000000,101.070000,99.620003,100.080002,91.114151,260130
2006-11-06,100.900002,101.099998,99.300003,99.794998,90.854698,226940
2006-11-07,101.500000,101.980003,99.105003,99.485001,90.572449,562480
2006-11-08,99.800003,101.099998,98.525002,100.230003,91.250717,1134840
2006-11-09,100.620003,102.375000,100.504997,101.720001,92.607231,532350
2006-11-10,102.199997,104.930000,102.199997,104.419998,95.065353,1633920
2006-11-13,104.800003,106.599998,104.400002,105.459999,96.012192,1352520
2006-11-14,105.425003,107.339996,104.050003,106.235001,96.717751,1685470
2006-11-15,106.500000,108.000000,106.500000,107.735001,98.083366,1977800
2006-11-16,107.690002,115.000000,107.250000,114.474998,104.219566,4037880
2006-11-17,114.510002,114.650002,112.000000,112.605003,102.517059,1000750
2006-11-20,111.000000,111.800003,107.000000,108.639999,98.907303,1215220
2006-11-21,109.000000,111.440002,107.000000,109.120003,99.344284,1496440
2006-11-22,109.599998,110.500000,106.709999,107.815002,98.156189,1391300
2006-11-23,109.870003,112.080002,108.199997,110.794998,100.869247,534280
2006-11-24,110.794998,112.699997,108.000000,110.559998,100.655296,862260
2006-11-27,111.470001,111.800003,110.514999,110.794998,100.869247,258840
2006-11-28,108.025002,110.599998,108.025002,108.809998,99.062065,362640
2006-11-29,110.970001,110.970001,108.500000,108.714996,98.975555,313320
2006-11-30,110.970001,112.400002,110.290001,111.839996,101.820610,714390
2006-12-01,112.199997,113.500000,111.500000,112.059998,102.020905,369810
2006-12-04,112.910004,112.989998,110.000000,110.055000,100.195511,2663070
2006-12-05,111.400002,112.180000,108.000000,108.364998,98.656929,653930
2006-12-06,109.474998,110.889999,108.400002,108.849998,99.098473,244490
2006-12-07,108.900002,111.099998,108.300003,110.165001,100.295677,396610
2006-12-08,110.025002,110.599998,108.315002,108.504997,98.784386,369210
2006-12-11,108.099998,108.099998,99.500000,103.400002,94.136726,852350
2006-12-12,103.400002,106.589996,100.220001,103.035004,93.804428,998080
2006-12-13,102.000000,106.699997,100.699997,104.375000,95.024376,1058140
2006-12-14,105.400002,105.500000,103.209999,104.650002,95.274750,403390
2006-12-15,106.000000,107.400002,105.000000,105.709999,96.239777,749910
2006-12-18,106.500000,107.500000,103.300003,106.355003,96.827003,675650
2006-12-19,106.500000,106.500000,102.800003,103.790001,94.491791,2351380
2006-12-20,103.970001,104.699997,100.699997,101.754997,92.639091,1084010
2006-12-21,101.894997,102.445000,100.250000,101.044998,91.992699,818630
2006-12-22,101.500000,101.500000,100.199997,100.555000,91.546600,489890
2006-12-26,101.500000,103.599998,100.489998,103.084999,93.849945,243640
2006-12-27,103.059998,106.175003,103.059998,105.690002,96.221581,307160
2006-12-28,106.599998,108.480003,105.724998,107.900002,98.233589,403950
2006-12-29,108.800003,109.800003,106.559998,106.974998,97.391441,377530
2007-01-02,107.000000,107.970001,106.099998,106.870003,97.295876,107460
2007-01-03,107.099998,107.544998,105.500000,106.580002,97.031845,291700
2007-01-04,105.500000,106.199997,104.000000,104.955002,95.552422,254150
2007-01-05,104.010002,107.099998,103.500000,105.404999,95.962097,9762720
2007-01-08,104.699997,105.000000,102.099998,102.785004,93.576828,482090
2007-01-09,103.099998,103.500000,100.199997,101.309998,92.233963,1284700
2007-01-10,101.419998,101.419998,99.199997,99.940002,90.986710,682430
2007-01-11,100.000000,101.699997,98.055000,99.934998,90.982132,1936380
2007-01-12,101.900002,107.000000,101.900002,106.324997,96.799690,1306870
2007-01-15,108.000000,110.294998,107.589996,109.175003,99.394363,2916770
2007-01-16,110.495003,110.495003,108.199997,109.589996,99.772186,1822450
2007-01-17,109.000000,109.500000,105.300003,106.019997,96.522011,716150
2007-01-18,106.300003,107.580002,105.599998,106.425003,96.890732,821560
2007-01-19,106.400002,107.599998,105.320000,106.550003,97.004524,326700
2007-01-22,106.500000,107.000000,104.525002,105.610001,96.148735,521360
2007-01-23,105.000000,105.839996,102.805000,103.105003,93.868164,846790
2007-01-24,104.839996,106.385002,104.000000,105.680000,96.212456,268880
2007-01-25,106.470001,107.400002,105.500000,106.790001,97.223022,1446390
2007-01-29,107.089996,108.500000,105.000000,105.870003,96.385445,413900
2007-01-31,105.970001,108.764999,104.500000,107.815002,98.156189,2894630
2007-02-01,107.970001,111.000000,106.620003,110.220001,100.345734,985620
2007-02-02,110.800003,112.400002,109.900002,110.514999,100.614304,2092770
2007-02-05,111.000000,111.000000,108.309998,110.135002,100.268356,622420
2007-02-06,110.035004,110.769997,108.300003,108.815002,99.066620,426060
2007-02-07,109.500000,111.000000,107.904999,110.025002,100.168213,626200
2007-02-08,111.800003,111.900002,109.019997,110.055000,100.195511,684640
2007-02-09,110.199997,111.500000,109.500000,110.985001,101.042198,767280
2007-02-12,110.800003,111.800003,108.699997,109.275002,99.485397,386330
2007-02-13,107.730003,108.690002,106.000000,107.180000,97.578079,598730
2007-02-14,105.224998,105.989998,100.800003,101.665001,92.557152,7541410
2007-02-15,102.400002,106.470001,102.400002,104.184998,94.851402,914400
2007-02-19,104.400002,104.480003,102.800003,103.279999,94.027473,14953730
2007-02-20,104.919998,104.919998,102.309998,102.820000,93.608696,2161190
2007-02-21,102.199997,103.089996,100.620003,101.449997,92.361412,531890
2007-02-22,101.599998,102.279999,97.699997,98.855003,89.998917,17533810
2007-02-23,99.769997,99.900002,93.000000,95.745003,87.167511,926760
2007-02-26,98.000000,98.000000,94.000000,95.165001,86.639458,573090
2007-02-27,95.000000,98.199997,93.500000,97.620003,88.874557,4420990
2007-02-28,95.000000,95.000000,90.360001,93.260002,84.905128,1805470
2007-03-01,95.699997,98.699997,94.209999,98.110001,89.320641,1348520
2007-03-02,98.940002,98.940002,94.099998,94.769997,86.279846,417660
2007-03-05,93.220001,93.500000,89.220001,92.985001,84.654778,929340
2007-03-06,92.900002,94.500000,91.500000,93.565002,85.182816,1110850
2007-03-07,94.800003,96.500000,90.620003,91.565002,83.361977,873330
2007-03-08,91.800003,98.699997,91.500000,97.230003,88.519485,522650
2007-03-09,98.000000,99.000000,95.599998,98.055000,89.270569,677780
2007-03-12,98.055000,98.474998,94.605003,95.125000,86.603050,505430
2007-03-13,96.445000,96.989998,94.199997,95.964996,87.367805,688510
2007-03-14,95.959999,95.959999,91.099998,93.309998,84.950661,426730
2007-03-15,94.400002,95.489998,91.320000,91.775002,83.553169,828710
2007-03-16,92.000000,92.589996,89.000000,90.419998,82.319550,455830
2007-03-19,94.000000,94.000000,90.555000,92.660004,84.358887,263640
2007-03-20,94.800003,95.879997,93.199997,95.415001,86.867073,560200
2007-03-21,96.000000,96.750000,94.629997,96.595001,87.941383,3744960
2007-03-22,97.599998,103.000000,97.599998,102.324997,93.158028,1187820
2007-03-23,102.500000,102.699997,99.599998,101.184998,92.120163,1176700
2007-03-26,100.800003,100.959999,97.010002,97.559998,88.819908,887100
2007-03-28,97.699997,97.699997,95.105003,95.544998,86.985443,638600
2007-03-29,94.500000,95.989998,92.730003,93.305000,84.946098,13552410
2007-03-30,93.800003,96.599998,93.800003,94.940002,86.434631,2091140
2007-04-02,93.000000,93.300003,89.500000,90.160004,82.082855,1639300
2007-04-03,89.500000,92.084999,89.500000,91.294998,83.116165,485470
2007-04-04,91.800003,93.889999,91.510002,92.589996,84.295151,12170930
2007-04-05,91.620003,94.849998,91.504997,94.324997,85.874718,628290
2007-04-09,95.989998,97.584999,95.199997,97.190002,88.483063,3571840
2007-04-10,97.699997,99.599998,95.709999,99.184998,90.299324,752220
2007-04-11,98.550003,99.000000,97.500000,98.014999,89.234169,1004720
2007-04-12,97.500000,97.900002,95.000000,95.794998,87.213020,256450
2007-04-13,96.199997,98.690002,95.300003,97.934998,89.161308,674160
2007-04-16,98.500000,99.699997,96.720001,97.150002,88.446640,759400
2007-04-17,98.099998,99.500000,97.004997,97.375000,88.651482,620600
2007-04-18,97.699997,99.004997,97.610001,98.000000,89.220490,470400
2007-04-19,92.500000,99.000000,92.500000,98.254997,89.452644,374410
2007-04-20,97.550003,100.750000,97.470001,99.464996,90.554245,3312040
2007-04-23,99.699997,100.599998,98.300003,98.739998,89.894188,548200
2007-04-24,99.000000,102.300003,97.605003,101.360001,92.279480,13061850
2007-04-25,102.500000,103.900002,102.000000,103.144997,93.904579,1221270
2007-04-26,103.889999,104.500000,100.824997,103.055000,93.822632,816880
2007-04-27,102.599998,103.889999,101.000000,101.650002,92.543488,458180
2007-04-30,100.099998,103.099998,99.014999,102.614998,93.422050,531270
2007-05-03,103.500000,103.500000,100.099998,100.605003,91.592125,617290
2007-05-04,100.650002,102.199997,100.300003,100.800003,91.769653,799010
2007-05-07,101.800003,101.989998,99.904999,100.000000,91.041321,4734110
2007-05-08,100.000000,100.000000,98.709999,99.000000,90.130913,2386780
2007-05-09,99.099998,99.800003,98.029999,99.635002,90.709023,293080
2007-05-10,101.000000,102.239998,100.510002,101.224998,92.156563,1075630
2007-05-11,99.599998,100.900002,98.305000,99.785004,90.845596,421370
2007-05-14,100.730003,102.000000,99.120003,99.595001,90.672607,710860
2007-05-15,99.599998,101.400002,99.449997,101.014999,91.965385,475800
2007-05-16,101.900002,104.300003,100.900002,103.389999,94.127625,16480910
2007-05-17,104.900002,106.000000,102.730003,103.625000,94.984673,2162810
2007-05-18,103.500000,109.000000,103.500000,107.205002,98.266159,3957940
2007-05-21,109.000000,111.875000,107.800003,110.305000,101.107674,1603510
2007-05-22,110.980003,113.199997,110.730003,111.680000,102.368034,759650
2007-05-23,111.500000,112.540001,110.500000,111.120003,101.854721,481970
2007-05-24,111.800003,111.900002,108.000000,108.959999,99.874817,255330
2007-05-25,107.199997,108.000000,106.025002,106.945000,98.027847,887230
2007-05-28,120.400002,120.400002,107.800003,112.540001,103.156334,1025500
2007-05-29,113.300003,115.099998,112.254997,114.540001,104.989563,788000
2007-05-30,114.010002,114.010002,109.800003,110.464996,101.254326,1057200
2007-05-31,112.000000,115.000000,112.000000,113.974998,104.471672,1275430
2007-06-01,115.599998,116.489998,114.209999,115.285004,105.672447,796020
2007-06-04,117.300003,118.099998,115.000000,116.500000,106.786140,615630
2007-06-05,116.669998,116.669998,114.555000,115.959999,106.291161,365970
2007-06-06,116.400002,116.400002,111.800003,112.680000,103.284653,649150
2007-06-07,111.129997,112.970001,110.000000,110.959999,101.708061,572990
2007-06-08,109.000000,110.099998,107.709999,109.110001,100.012314,605650
2007-06-11,109.699997,112.300003,109.035004,109.910004,100.745621,1361920
2007-06-12,111.699997,111.699997,107.199997,108.714996,99.650238,396990
2007-06-13,108.300003,109.269997,107.305000,108.250000,99.224037,962530
2007-06-14,105.035004,111.099998,105.035004,109.790001,100.635612,641210
2007-06-15,110.025002,111.785004,109.690002,110.824997,101.584320,335180
2007-06-18,110.800003,112.639999,108.510002,108.790001,99.719002,351520
2007-06-19,109.900002,110.500000,109.400002,109.989998,100.818939,512020
2007-06-20,111.099998,111.790001,108.949997,109.930000,100.763939,633570
2007-06-21,111.099998,111.489998,109.724998,110.320000,101.121422,918530
2007-06-22,110.300003,111.970001,109.529999,110.144997,100.961021,406870
2007-06-25,110.099998,110.489998,109.050003,109.945000,100.777695,525710
2007-06-26,109.254997,111.144997,109.000000,110.375000,101.171837,981460
2007-06-27,110.254997,110.500000,108.500000,109.070000,99.975647,293070
2007-06-28,109.900002,110.669998,107.635002,109.224998,100.117729,3436100
2007-06-29,109.900002,114.800003,109.209999,114.410004,104.870407,739390
2007-07-02,115.300003,115.300003,113.205002,114.605003,105.049149,759140
2007-07-03,115.500000,117.480003,114.205002,115.055000,105.461609,470940
2007-07-04,115.199997,115.500000,113.205002,114.864998,105.287460,630260
2007-07-05,115.500000,115.800003,112.055000,112.964996,103.545883,1383250
2007-07-06,112.400002,115.970001,112.099998,115.334999,105.718262,418920
2007-07-09,116.500000,117.900002,116.019997,116.809998,107.070290,643100
2007-07-10,118.000000,118.595001,114.489998,114.785004,105.214127,1451170
2007-07-11,114.800003,116.300003,112.000000,115.040001,105.447868,973750
2007-07-12,115.309998,120.800003,115.300003,120.125000,110.108887,3386210
2007-07-13,120.690002,124.599998,120.300003,123.099998,112.835823,1994920
2007-07-16,123.764999,123.764999,120.114998,121.550003,111.415070,646150
2007-07-17,121.550003,122.500000,116.500000,119.959999,109.957649,428780
2007-07-18,120.800003,121.800003,119.004997,119.404999,109.448906,217120
2007-07-19,119.300003,122.264999,118.199997,121.195000,111.089668,963690
2007-07-20,122.199997,122.870003,119.510002,120.004997,109.998886,554880
2007-07-23,118.000000,122.445000,115.154999,122.059998,111.882530,661690
2007-07-24,119.000000,125.699997,119.000000,125.114998,114.682808,631740
2007-07-25,123.500000,124.900002,121.300003,124.160004,113.807434,307980
2007-07-26,123.989998,123.989998,119.699997,121.904999,111.740463,1086540
2007-07-27,119.010002,119.010002,115.099998,116.669998,106.941963,1589790
2007-07-30,112.555000,119.500000,112.555000,115.980003,106.309509,636340
2007-07-31,116.500000,120.400002,115.000000,119.864998,109.870560,1254510
2007-08-01,118.870003,118.870003,111.900002,116.180000,106.492821,1521590
2007-08-02,116.000000,116.500000,114.055000,115.250000,105.640366,684070
2007-08-03,116.199997,116.889999,113.599998,115.230003,105.622025,408510
2007-08-06,111.139999,114.099998,110.500000,113.389999,103.935448,1273780
2007-08-07,115.500000,116.900002,113.050003,114.260002,104.732910,712590
2007-08-08,114.300003,119.050003,114.300003,117.195000,107.423187,841100
2007-08-09,118.500000,119.389999,114.345001,115.540001,105.906189,645620
2007-08-10,112.000000,113.290001,109.000000,113.169998,103.733788,992740
2007-08-13,115.769997,115.769997,112.699997,113.559998,104.091278,340810
2007-08-14,114.000000,115.000000,112.500000,114.695000,105.131638,243500
2007-08-16,111.000000,111.300003,108.235001,109.400002,100.278145,2970470
2007-08-17,108.800003,109.699997,105.029999,106.925003,98.009514,1378080
2007-08-20,110.099998,113.790001,110.099998,112.500000,103.119644,584480
2007-08-21,112.900002,112.900002,110.000000,110.385002,101.181023,436810
2007-08-22,110.199997,112.400002,109.654999,111.925003,102.592606,568590
2007-08-23,114.099998,115.970001,107.599998,109.980003,100.809792,1554730
2007-08-24,111.000000,112.180000,108.120003,110.099998,100.919769,410850
2007-08-27,112.500000,112.839996,110.599998,112.135002,102.785095,238190
2007-08-28,111.660004,115.599998,111.654999,115.199997,105.594513,593530
2007-08-29,110.555000,118.095001,110.400002,115.660004,106.016167,898380
2007-08-30,116.900002,119.699997,116.099998,118.205002,108.348976,1652340
2007-08-31,117.010002,119.500000,115.980003,117.129997,107.363602,723480
2007-09-03,118.500000,120.000000,117.300003,117.620003,107.812737,281300
2007-09-04,118.980003,119.550003,116.400002,117.570000,107.766922,789720
2007-09-05,117.800003,118.699997,115.900002,117.389999,107.601921,542250
2007-09-06,116.029999,118.794998,116.029999,118.529999,108.646873,191120
